Id,Solution
8594,1
8595,0
8596,1
8597,1
8598,0
8599,1
8600,0
8601,0
8602,0
8603,1
8604,0
8605,1
8606,0
8607,0
8608,1
8609,1
8610,1
8611,1
8612,0
8613,0
8614,0
8615,0
8616,0
8617,1
8618,1
8619,1
8620,1
8621,1
8622,0
8623,1
8624,1
8625,0
8626,1
8627,0
8628,1
8629,1
8630,0
8631,0
8632,0
8633,0
8634,0
8635,0
8636,1
8637,1
8638,1
8639,0
8640,0
8641,1
8642,1
8643,1
8644,0
8645,0
8646,1
8647,1
8648,1
8649,0
8650,0
8651,0
8652,0
8653,0
8654,1
8655,0
8656,1
8657,0
8658,1
8659,1
8660,1
8661,1
8662,0
8663,0
8664,1
8665,1
8666,1
8667,0
8668,0
8669,0
8670,0
8671,0
8672,1
8673,0
8674,1
8675,0
8676,1
8677,1
8678,1
8679,1
8680,0
8681,0
8682,0
8683,1
8684,0
8685,0
8686,0
8687,1
8688,0
8689,0
8690,1
8691,0
8692,1
8693,0
8694,1
8695,0
8696,0
8697,1
8698,1
8699,1
8700,1
8701,0
8702,0
8703,0
8704,0
8705,1
8706,1
8707,1
8708,0
8709,0
8710,0
8711,1
8712,1
8713,0
8714,0
8715,1
8716,0
8717,0
8718,1
8719,1
8720,0
8721,1
8722,1
8723,1
8724,1
8725,0
8726,1
8727,0
8728,0
8729,1
8730,1
8731,1
8732,1
8733,0
8734,1
8735,0
8736,0
8737,0
8738,1
8739,0
8740,1
8741,1
8742,0
8743,1
8744,0
8745,1
8746,1
8747,0
8748,1
8749,1
8750,1
8751,1
8752,0
8753,0
8754,1
8755,0
8756,1
8757,1
8758,1
8759,0
8760,0
8761,0
8762,1
8763,1
8764,1
8765,0
8766,0
8767,1
8768,1
8769,0
8770,1
8771,1
8772,1
8773,1
8774,1
8775,1
8776,1
8777,0
8778,0
8779,1
8780,1
8781,0
8782,0
8783,1
8784,1
8785,0
8786,1
8787,1
8788,1
8789,1
8790,0
8791,0
8792,1
8793,1
8794,0
8795,1
8796,0
8797,0
8798,1
8799,1
8800,0
8801,1
8802,0
8803,0
8804,0
8805,0
8806,0
8807,1
8808,0
8809,0
8810,0
8811,1
8812,0
8813,0
8814,0
8815,1
8816,0
8817,1
8818,0
8819,1
8820,0
8821,1
8822,1
8823,0
8824,1
8825,1
8826,0
8827,1
8828,0
8829,0
8830,1
8831,1
8832,0
8833,0
8834,0
8835,1
8836,0
8837,1
8838,0
8839,0
8840,1
8841,1
8842,1
8843,1
8844,0
8845,0
8846,1
8847,0
8848,1
8849,1
8850,1
8851,0
8852,0
8853,1
8854,0
8855,1
8856,1
8857,0
8858,1
8859,0
8860,0
8861,0
8862,0
8863,1
8864,1
8865,1
8866,1
8867,1
8868,0
8869,1
8870,0
8871,0
8872,1
8873,0
8874,1
8875,1
8876,1
8877,1
8878,0
8879,1
8880,0
8881,0
8882,1
8883,0
8884,1
8885,0
8886,0
8887,0
8888,1
8889,1
8890,0
8891,0
8892,1
8893,1
8894,0
8895,1
8896,0
8897,1
8898,0
8899,1
8900,0
8901,0
8902,0
8903,1
8904,1
8905,0
8906,0
8907,0
8908,1
8909,0
8910,0
8911,1
8912,0
8913,0
8914,0
8915,0
8916,1
8917,1
8918,1
8919,0
8920,0
8921,0
8922,0
8923,1
8924,0
8925,1
8926,1
8927,0
8928,0
8929,1
8930,0
8931,0
8932,1
8933,0
8934,0
8935,1
8936,0
8937,0
8938,0
8939,1
8940,1
8941,1
8942,0
8943,1
8944,1
8945,0
8946,0
8947,0
8948,0
8949,0
8950,1
8951,0
8952,0
8953,0
8954,1
8955,1
8956,0
8957,1
8958,0
8959,1
8960,1
8961,0
8962,0
8963,0
8964,0
8965,0
8966,1
8967,0
8968,1
8969,1
8970,1
8971,0
8972,1
8973,0
8974,1
8975,0
8976,0
8977,1
8978,0
8979,1
8980,1
8981,1
8982,1
8983,1
8984,0
8985,0
8986,0
8987,1
8988,0
8989,1
8990,1
8991,1
8992,0
8993,1
8994,1
8995,1
8996,1
8997,1
8998,1
8999,1
9000,0
9001,1
